"","trait.x","gene_ID","eQTL_chr","pos","eQTL_start","eQTL_end","min_eQTL_LOD","max_eQTL_LOD","gene_CHROM","gene_start","gene_end","trait.y","chrom","subject","AGI","At_symbol","model","B.napus_GO_term","GO_des","QTL_start","QTL_end","eQTL_genetic_start","eQTL_genetic_end","QTL_genetic_start","QTL_genetic_end"
"1179","BnaC03g61240D","BnaC03g61240D","chrC03",167.2602469,43350715,56259623,2.87411003440528,5.14827913481448,"chrC03",50237813,50239351,"vaccenic_acid","C03","AT4G37820.1","AT4G37820"," unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G22795.1); Has 433572 Blast hits to 177005 proteins in 4263 species: Archae - 2016; Bacteria - 67591; Metazoa - 157995; Fungi - 49745; Plants - 22011; Viruses - 2192; Other Eukaryotes - 132022 (source: NCBI BLink). ","scanone",NA,NA,29855026,53746996,167.2602469,167.2602469,137.5738833,175.6966444
"1180","BnaC03g61260D","BnaC03g61260D","chrC03",166.0362528,47404826,53442609,8.72185331304722,12.9912445382362,"chrC03",50279355,50281793,"Linolenic_acid","C03","AT4G38550.1","AT4G38550"," Arabidopsis phospholipase-like protein (PEARLI 4) family ","scanone",NA,NA,35231068,53755234,166.0362528,166.0362528,152.6891344,175.1003194
"1181","BnaC03g61260D","BnaC03g61260D","chrC03",166.0362528,47404826,53442609,8.72185331304722,12.9912445382362,"chrC03",50279355,50281793,"vaccenic_acid","C03","AT4G38550.1","AT4G38550"," Arabidopsis phospholipase-like protein (PEARLI 4) family ","scanone",NA,NA,29855026,53746996,166.0362528,166.0362528,137.5738833,175.6966444
"1182","BnaC03g61330D","BnaC03g61330D","chrC03",162,43350715,53442609,6.39944921480383,8.56023455227118,"chrC03",50368755,50373357,"Linolenic_acid","C03","AT4G37640.1","AT4G37640"," calcium ATPase 2 ","scanone","GO:0000166;GO:0005388;GO:0005516;GO:0005524;GO:0006812;GO:0016020;GO:0016021;GO:0019829;GO:0046872;GO:0070588","nucleotide binding;calcium-transporting ATPase activity;calmodulin binding;ATP binding;cation transport;membrane;integral component of membrane;cation-transporting ATPase activity;metal ion binding;calcium ion transmembrane transport",35231068,53755234,162,162,152.6891344,175.1003194
"1183","BnaC03g61330D","BnaC03g61330D","chrC03",162,43350715,53442609,6.39944921480383,8.56023455227118,"chrC03",50368755,50373357,"vaccenic_acid","C03","AT4G37640.1","AT4G37640"," calcium ATPase 2 ","scanone","GO:0000166;GO:0005388;GO:0005516;GO:0005524;GO:0006812;GO:0016020;GO:0016021;GO:0019829;GO:0046872;GO:0070588","nucleotide binding;calcium-transporting ATPase activity;calmodulin binding;ATP binding;cation transport;membrane;integral component of membrane;cation-transporting ATPase activity;metal ion binding;calcium ion transmembrane transport",29855026,53746996,162,162,137.5738833,175.6966444
"1184","BnaC03g61720D","BnaC03g61720D","chrC03",167,47404826,53442609,22.7066713400612,29.952372496907,"chrC03",50933034,50935279,"Behenic_acid","C03","AT4G37180.2","AT4G37180"," Homeodomain-like superfamily protein ","cim","GO:0003677;GO:0003682","DNA binding;chromatin binding",50371054,56259623,167,167,167.2602469,180.8087984
"1185","BnaC03g61720D","BnaC03g61720D","chrC03",167,47404826,53442609,22.7066713400612,29.952372496907,"chrC03",50933034,50935279,"Erucic_acid","C03","AT4G37180.2","AT4G37180"," Homeodomain-like superfamily protein ","cim","GO:0003677;GO:0003682","DNA binding;chromatin binding",50371054,53755234,167,167,167.2602469,175.1003194
"1186","BnaC03g61720D","BnaC03g61720D","chrC03",167,47404826,53442609,22.7066713400612,29.952372496907,"chrC03",50933034,50935279,"Linoleic_acid","C03","AT4G37180.2","AT4G37180"," Homeodomain-like superfamily protein ","cim","GO:0003677;GO:0003682","DNA binding;chromatin binding",50371054,56259623,167,167,167.2602469,180.8087984
"1187","BnaC03g61720D","BnaC03g61720D","chrC03",167,47404826,53442609,22.7066713400612,29.952372496907,"chrC03",50933034,50935279,"Palmitic_acid","C03","AT4G37180.2","AT4G37180"," Homeodomain-like superfamily protein ","cim","GO:0003677;GO:0003682","DNA binding;chromatin binding",50371054,53727555,167,167,167.2602469,176.6100006
"1188","BnaC03g61720D","BnaC03g61720D","chrC03",167,47404826,53442609,22.7066713400612,29.952372496907,"chrC03",50933034,50935279,"Linolenic_acid","C03","AT4G37180.2","AT4G37180"," Homeodomain-like superfamily protein ","scanone","GO:0003677;GO:0003682","DNA binding;chromatin binding",35231068,53755234,167,167,152.6891344,175.1003194
"1189","BnaC03g61720D","BnaC03g61720D","chrC03",167,47404826,53442609,22.7066713400612,29.952372496907,"chrC03",50933034,50935279,"vaccenic_acid","C03","AT4G37180.2","AT4G37180"," Homeodomain-like superfamily protein ","scanone","GO:0003677;GO:0003682","DNA binding;chromatin binding",29855026,53746996,167,167,137.5738833,175.6966444
"1190","BnaC03g61730D","BnaC03g61730D","chrC03",172,50238583,53748114,11.3410508897689,13.450401560951,"chrC03",50938082,50940391,"Behenic_acid","C03","AT4G37210.1","AT4G37210"," Tetratricopeptide repeat (TPR)-like superfamily protein ","cim","GO:0005515","protein binding",50371054,56259623,172,172,167.2602469,180.8087984
"1191","BnaC03g61730D","BnaC03g61730D","chrC03",172,50238583,53748114,11.3410508897689,13.450401560951,"chrC03",50938082,50940391,"Erucic_acid","C03","AT4G37210.1","AT4G37210"," Tetratricopeptide repeat (TPR)-like superfamily protein ","cim","GO:0005515","protein binding",50371054,53755234,172,172,167.2602469,175.1003194
"1192","BnaC03g61730D","BnaC03g61730D","chrC03",172,50238583,53748114,11.3410508897689,13.450401560951,"chrC03",50938082,50940391,"Linoleic_acid","C03","AT4G37210.1","AT4G37210"," Tetratricopeptide repeat (TPR)-like superfamily protein ","cim","GO:0005515","protein binding",50371054,56259623,172,172,167.2602469,180.8087984
"1193","BnaC03g61730D","BnaC03g61730D","chrC03",172,50238583,53748114,11.3410508897689,13.450401560951,"chrC03",50938082,50940391,"Palmitic_acid","C03","AT4G37210.1","AT4G37210"," Tetratricopeptide repeat (TPR)-like superfamily protein ","cim","GO:0005515","protein binding",50371054,53727555,172,172,167.2602469,176.6100006
"1194","BnaC03g61730D","BnaC03g61730D","chrC03",172,50238583,53748114,11.3410508897689,13.450401560951,"chrC03",50938082,50940391,"Linolenic_acid","C03","AT4G37210.1","AT4G37210"," Tetratricopeptide repeat (TPR)-like superfamily protein ","scanone","GO:0005515","protein binding",35231068,53755234,172,172,152.6891344,175.1003194
"1195","BnaC03g61730D","BnaC03g61730D","chrC03",172,50238583,53748114,11.3410508897689,13.450401560951,"chrC03",50938082,50940391,"vaccenic_acid","C03","AT4G37210.1","AT4G37210"," Tetratricopeptide repeat (TPR)-like superfamily protein ","scanone","GO:0005515","protein binding",29855026,53746996,172,172,137.5738833,175.6966444
"1196","BnaC03g61750D","BnaC03g61750D","chrC03",165,47404826,50371054,16.6889902813363,24.8905846087885,"chrC03",50969008,50969588,"Behenic_acid","C03","AT4G37240.1","AT4G37240"," unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: N-terminal protein myristoylation; LOCATED IN: cellular_component unknown; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G23690.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). ","cim",NA,NA,50371054,56259623,165,165,167.2602469,180.8087984
"1197","BnaC03g61750D","BnaC03g61750D","chrC03",165,47404826,50371054,16.6889902813363,24.8905846087885,"chrC03",50969008,50969588,"Erucic_acid","C03","AT4G37240.1","AT4G37240"," unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: N-terminal protein myristoylation; LOCATED IN: cellular_component unknown; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G23690.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). ","cim",NA,NA,50371054,53755234,165,165,167.2602469,175.1003194
"1198","BnaC03g61750D","BnaC03g61750D","chrC03",165,47404826,50371054,16.6889902813363,24.8905846087885,"chrC03",50969008,50969588,"Linoleic_acid","C03","AT4G37240.1","AT4G37240"," unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: N-terminal protein myristoylation; LOCATED IN: cellular_component unknown; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G23690.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). ","cim",NA,NA,50371054,56259623,165,165,167.2602469,180.8087984
"1199","BnaC03g61750D","BnaC03g61750D","chrC03",165,47404826,50371054,16.6889902813363,24.8905846087885,"chrC03",50969008,50969588,"Palmitic_acid","C03","AT4G37240.1","AT4G37240"," unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: N-terminal protein myristoylation; LOCATED IN: cellular_component unknown; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G23690.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). ","cim",NA,NA,50371054,53727555,165,165,167.2602469,176.6100006
"1200","BnaC03g61750D","BnaC03g61750D","chrC03",165,47404826,50371054,16.6889902813363,24.8905846087885,"chrC03",50969008,50969588,"Linolenic_acid","C03","AT4G37240.1","AT4G37240"," unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: N-terminal protein myristoylation; LOCATED IN: cellular_component unknown; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G23690.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). ","scanone",NA,NA,35231068,53755234,165,165,152.6891344,175.1003194
"1201","BnaC03g61750D","BnaC03g61750D","chrC03",165,47404826,50371054,16.6889902813363,24.8905846087885,"chrC03",50969008,50969588,"vaccenic_acid","C03","AT4G37240.1","AT4G37240"," unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: N-terminal protein myristoylation; LOCATED IN: cellular_component unknown; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G23690.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). ","scanone",NA,NA,29855026,53746996,165,165,137.5738833,175.6966444
"1202","BnaC03g61760D","BnaC03g61760D","chrC03",170,43350715,53442609,5.6703650772959,7.65737449549932,"chrC03",50983453,50988199,"Behenic_acid","C03","AT4G36870.1","AT4G36870"," BEL1-like homeodomain 2 ","cim","GO:0003677;GO:0003700;GO:0043565","DNA binding;transcription factor activity, sequence-specific DNA binding;sequence-specific DNA binding",50371054,56259623,170,170,167.2602469,180.8087984
"1203","BnaC03g61760D","BnaC03g61760D","chrC03",170,43350715,53442609,5.6703650772959,7.65737449549932,"chrC03",50983453,50988199,"Erucic_acid","C03","AT4G36870.1","AT4G36870"," BEL1-like homeodomain 2 ","cim","GO:0003677;GO:0003700;GO:0043565","DNA binding;transcription factor activity, sequence-specific DNA binding;sequence-specific DNA binding",50371054,53755234,170,170,167.2602469,175.1003194
"1204","BnaC03g61760D","BnaC03g61760D","chrC03",170,43350715,53442609,5.6703650772959,7.65737449549932,"chrC03",50983453,50988199,"Linoleic_acid","C03","AT4G36870.1","AT4G36870"," BEL1-like homeodomain 2 ","cim","GO:0003677;GO:0003700;GO:0043565","DNA binding;transcription factor activity, sequence-specific DNA binding;sequence-specific DNA binding",50371054,56259623,170,170,167.2602469,180.8087984
"1205","BnaC03g61760D","BnaC03g61760D","chrC03",170,43350715,53442609,5.6703650772959,7.65737449549932,"chrC03",50983453,50988199,"Palmitic_acid","C03","AT4G36870.1","AT4G36870"," BEL1-like homeodomain 2 ","cim","GO:0003677;GO:0003700;GO:0043565","DNA binding;transcription factor activity, sequence-specific DNA binding;sequence-specific DNA binding",50371054,53727555,170,170,167.2602469,176.6100006
"1206","BnaC03g61760D","BnaC03g61760D","chrC03",170,43350715,53442609,5.6703650772959,7.65737449549932,"chrC03",50983453,50988199,"Linolenic_acid","C03","AT4G36870.1","AT4G36870"," BEL1-like homeodomain 2 ","scanone","GO:0003677;GO:0003700;GO:0043565","DNA binding;transcription factor activity, sequence-specific DNA binding;sequence-specific DNA binding",35231068,53755234,170,170,152.6891344,175.1003194
"1207","BnaC03g61760D","BnaC03g61760D","chrC03",170,43350715,53442609,5.6703650772959,7.65737449549932,"chrC03",50983453,50988199,"vaccenic_acid","C03","AT4G36870.1","AT4G36870"," BEL1-like homeodomain 2 ","scanone","GO:0003677;GO:0003700;GO:0043565","DNA binding;transcription factor activity, sequence-specific DNA binding;sequence-specific DNA binding",29855026,53746996,170,170,137.5738833,175.6966444
"1208","BnaC03g61880D","BnaC03g61880D","chrC03",167,47404826,50371054,27.5968763266685,35.4651217939514,"chrC03",51067354,51071000,"Behenic_acid","C03","AT4G36690.1","AT4G36690"," U2 snRNP auxilliary factor, large subunit, splicing factor ","cim","GO:0000166;GO:0003676;GO:0003723;GO:0005634;GO:0006397","nucleotide binding;nucleic acid binding;RNA binding;nucleus;mRNA processing",50371054,56259623,167,167,167.2602469,180.8087984
"1209","BnaC03g61880D","BnaC03g61880D","chrC03",167,47404826,50371054,27.5968763266685,35.4651217939514,"chrC03",51067354,51071000,"Erucic_acid","C03","AT4G36690.1","AT4G36690"," U2 snRNP auxilliary factor, large subunit, splicing factor ","cim","GO:0000166;GO:0003676;GO:0003723;GO:0005634;GO:0006397","nucleotide binding;nucleic acid binding;RNA binding;nucleus;mRNA processing",50371054,53755234,167,167,167.2602469,175.1003194
"1210","BnaC03g61880D","BnaC03g61880D","chrC03",167,47404826,50371054,27.5968763266685,35.4651217939514,"chrC03",51067354,51071000,"Linoleic_acid","C03","AT4G36690.1","AT4G36690"," U2 snRNP auxilliary factor, large subunit, splicing factor ","cim","GO:0000166;GO:0003676;GO:0003723;GO:0005634;GO:0006397","nucleotide binding;nucleic acid binding;RNA binding;nucleus;mRNA processing",50371054,56259623,167,167,167.2602469,180.8087984
"1211","BnaC03g61880D","BnaC03g61880D","chrC03",167,47404826,50371054,27.5968763266685,35.4651217939514,"chrC03",51067354,51071000,"Palmitic_acid","C03","AT4G36690.1","AT4G36690"," U2 snRNP auxilliary factor, large subunit, splicing factor ","cim","GO:0000166;GO:0003676;GO:0003723;GO:0005634;GO:0006397","nucleotide binding;nucleic acid binding;RNA binding;nucleus;mRNA processing",50371054,53727555,167,167,167.2602469,176.6100006
"1212","BnaC03g61880D","BnaC03g61880D","chrC03",167,47404826,50371054,27.5968763266685,35.4651217939514,"chrC03",51067354,51071000,"Linolenic_acid","C03","AT4G36690.1","AT4G36690"," U2 snRNP auxilliary factor, large subunit, splicing factor ","scanone","GO:0000166;GO:0003676;GO:0003723;GO:0005634;GO:0006397","nucleotide binding;nucleic acid binding;RNA binding;nucleus;mRNA processing",35231068,53755234,167,167,152.6891344,175.1003194
"1213","BnaC03g61880D","BnaC03g61880D","chrC03",167,47404826,50371054,27.5968763266685,35.4651217939514,"chrC03",51067354,51071000,"vaccenic_acid","C03","AT4G36690.1","AT4G36690"," U2 snRNP auxilliary factor, large subunit, splicing factor ","scanone","GO:0000166;GO:0003676;GO:0003723;GO:0005634;GO:0006397","nucleotide binding;nucleic acid binding;RNA binding;nucleus;mRNA processing",29855026,53746996,167,167,137.5738833,175.6966444
"1214","BnaC03g61890D","BnaC03g61890D","chrC03",163,43350715,50238583,10.3607869787801,12.6162693777752,"chrC03",51073820,51075043,"Behenic_acid","C03","AT4G36680.1","AT4G36680"," Tetratricopeptide repeat (TPR)-like superfamily protein ","cim","GO:0005515","protein binding",50371054,56259623,163,163,167.2602469,180.8087984
"1215","BnaC03g61890D","BnaC03g61890D","chrC03",163,43350715,50238583,10.3607869787801,12.6162693777752,"chrC03",51073820,51075043,"Erucic_acid","C03","AT4G36680.1","AT4G36680"," Tetratricopeptide repeat (TPR)-like superfamily protein ","cim","GO:0005515","protein binding",50371054,53755234,163,163,167.2602469,175.1003194
"1216","BnaC03g61890D","BnaC03g61890D","chrC03",163,43350715,50238583,10.3607869787801,12.6162693777752,"chrC03",51073820,51075043,"Linoleic_acid","C03","AT4G36680.1","AT4G36680"," Tetratricopeptide repeat (TPR)-like superfamily protein ","cim","GO:0005515","protein binding",50371054,56259623,163,163,167.2602469,180.8087984
"1217","BnaC03g61890D","BnaC03g61890D","chrC03",163,43350715,50238583,10.3607869787801,12.6162693777752,"chrC03",51073820,51075043,"Palmitic_acid","C03","AT4G36680.1","AT4G36680"," Tetratricopeptide repeat (TPR)-like superfamily protein ","cim","GO:0005515","protein binding",50371054,53727555,163,163,167.2602469,176.6100006
"1218","BnaC03g61890D","BnaC03g61890D","chrC03",163,43350715,50238583,10.3607869787801,12.6162693777752,"chrC03",51073820,51075043,"Linolenic_acid","C03","AT4G36680.1","AT4G36680"," Tetratricopeptide repeat (TPR)-like superfamily protein ","scanone","GO:0005515","protein binding",35231068,53755234,163,163,152.6891344,175.1003194
"1219","BnaC03g61890D","BnaC03g61890D","chrC03",163,43350715,50238583,10.3607869787801,12.6162693777752,"chrC03",51073820,51075043,"vaccenic_acid","C03","AT4G36680.1","AT4G36680"," Tetratricopeptide repeat (TPR)-like superfamily protein ","scanone","GO:0005515","protein binding",29855026,53746996,163,163,137.5738833,175.6966444
